"AtcoCode","Sequence","GridType","Easting","Northing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"270002701394",2,"U",517196,318061,"","",,"new"
"270002701394",3,"U",517196,319592,"","",,"new"
"270002701394",4,"U",515187,319592,"","",,"new"
"270002701413",1,"U",511516,332634,"","",,"new"
"270002701413",2,"U",512427,332634,"","",,"new"
"270002701413",3,"U",512427,333631,"","",,"new"
"270002701413",4,"U",511516,333631,"","",,"new"
"270002701414",1,"U",511336,330841,"","",,"new"
"270002701414",2,"U",512048,330841,"","",,"new"
"270002701414",3,"U",512048,331091,"","",,"new"
"270002701414",4,"U",511336,331091,"","",,"new"
"270002701415",1,"U",504965,320805,"","",,"new"
"270002701415",2,"U",505629,320805,"","",,"new"
"270002701415",3,"U",505629,321176,"","",,"new"
"270002701415",4,"U",504965,321176,"","",,"new"
"270002701416",1,"U",500907,319734,"","",,"new"
"270002701416",2,"U",501592,319734,"","",,"new"
"270002701416",3,"U",501592,320138,"","",,"new"
"270002701416",4,"U",500907,320138,"","",,"new"
"270002701417",1,"U",501012,317381,"","",,"new"
"270002701417",2,"U",501888,317381,"","",,"new"
"270002701417",3,"U",501888,319143,"","",,"new"
"270002701417",4,"U",501012,319143,"","",,"new"
"270002701418",1,"U",498453,317466,"","",,"new"
"270002701418",2,"U",499512,317466,"","",,"new"
"270002701418",3,"U",499512,319228,"","",,"new"
"270002701418",4,"U",498453,319228,"","",,"new"
"270002701419",1,"U",499688,315709,"","",,"new"
"270002701419",2,"U",500812,315709,"","",,"new"
"270002701419",3,"U",500812,316790,"","",,"new"
"270002701419",4,"U",499688,316790,"","",,"new"
"270002701420",1,"U",501948,316337,"","",,"new"
"270002701420",2,"U",502732,316337,"","",,"new"
"270002701420",3,"U",502732,316752,"","",,"new"
"270002701420",4,"U",501948,316752,"","",,"new"
"270002701421",1,"U",504843,316191,"","",,"new"
"270002701421",2,"U",505590,316191,"","",,"new"
"270002701421",3,"U",505590,317032,"","",,"new"
"270002701421",4,"U",504843,317032,"","",,"new"
"270002701422",1,"U",506612,317992,"","",,"new"
"270002701422",2,"U",507049,317992,"","",,"new"
"270002701422",3,"U",507049,318413,"","",,"new"
"270002701422",4,"U",506612,318413,"","",,"new"
"270002701423",1,"U",506612,316949,"","",,"new"
"270002701423",2,"U",507333,316949,"","",,"new"
"270002701423",3,"U",507333,317477,"","",,"new"
"270002701423",4,"U",506612,317477,"","",,"new"
"270002701424",1,"U",506825,315807,"","",,"new"
"270002701424",2,"U",507406,315807,"","",,"new"
"270002701424",3,"U",507406,316260,"","",,"new"
"270002701424",4,"U",506825,316260,"","",,"new"
"270002701425",1,"U",504632,313610,"","",,"new"
"270002701425",2,"U",505333,313610,"","",,"new"
"270002701425",3,"U",505333,314277,"","",,"new"
"270002701425",4,"U",504632,314277,"","",,"new"
"270002701426",1,"U",507806,312876,"","",,"new"
"270002701426",2,"U",508392,312876,"","",,"new"
"270002701426",3,"U",508392,313511,"","",,"new"
"270002701426",4,"U",507806,313511,"","",,"new"
"270002701427",1,"U",508952,313424,"","",,"new"
"270002701427",2,"U",509690,313424,"","",,"new"
"270002701427",3,"U",509690,314042,"","",,"new"
"270002701427",4,"U",508952,314042,"","",,"new"
"270002701428",1,"U",509142,314966,"","",,"new"
"270002701428",2,"U",509715,314966,"","",,"new"
"270002701428",3,"U",509715,315494,"","",,"new"
"270002701428",4,"U",509142,315494,"","",,"new"
"270002701429",1,"U",509053,317283,"","",,"new"
"270002701429",2,"U",510303,317283,"","",,"new"
"270002701429",3,"U",510303,317778,"","",,"new"
"270002701429",4,"U",509053,317778,"","",,"new"
"270002701430",1,"U",508417,316453,"","",,"new"
"270002701430",2,"U",510576,316453,"","",,"new"
"270002701430",3,"U",510576,317239,"","",,"new"
"270002701430",4,"U",508417,317239,"","",,"new"
"270002701431",1,"U",510816,313557,"","",,"new"
"270002701431",2,"U",512017,313557,"","",,"new"
"270002701431",3,"U",512017,314529,"","",,"new"
"270002701431",4,"U",510816,314529,"","",,"new"
"270002701432",1,"U",511209,311665,"","",,"new"
"270002701432",2,"U",513019,311665,"","",,"new"
"270002701432",3,"U",513019,313052,"","",,"new"
"270002701432",4,"U",511209,313052,"","",,"new"
"270002701433",1,"U",508359,311704,"","",,"new"
"270002701433",2,"U",509308,311704,"","",,"new"
"270002701433",3,"U",509308,312308,"","",,"new"
"270002701433",4,"U",508359,312308,"","",,"new"
"270002701434",1,"U",508746,310644,"","",,"new"
"270002701434",2,"U",509281,310644,"","",,"new"
"270002701434",3,"U",509281,311111,"","",,"new"
"270002701434",4,"U",508746,311111,"","",,"new"
"270002701435",1,"U",510722,308509,"","",,"new"
"270002701435",2,"U",511390,308509,"","",,"new"
"270002701435",3,"U",511390,309346,"","",,"new"
"270002701435",4,"U",510722,309346,"","",,"new"
"270002701436",1,"U",512842,309876,"","",,"new"
"270002701436",2,"U",515078,309876,"","",,"new"
"270002701436",3,"U",515078,311603,"","",,"new"
"270002701436",4,"U",512842,311603,"","",,"new"
"270002701447",1,"U",485313,339524,"","",,"new"
"270002701447",2,"U",486194,339524,"","",,"new"
"270002701447",3,"U",486194,340554,"","",,"new"
"270002701447",4,"U",485313,340554,"","",,"new"
"270002701448",1,"U",489174,337844,"","",,"new"
"270002701448",2,"U",490352,337844,"","",,"new"
"270002701448",3,"U",490352,338787,"","",,"new"
"270002701448",4,"U",489174,338787,"","",,"new"
"270002701462",1,"U",540782,395472,"","",,"new"
"270002701462",2,"U",540782,397963,"","",,"new"
"270002701462",3,"U",543982,397963,"","",,"new"
"270002701462",4,"U",543982,395472,"","",,"new"
"270002701463",1,"U",539037,395032,"","",,"new"
"270002701463",2,"U",539037,396203,"","",,"new"
"270002701463",3,"U",540381,396203,"","",,"new"
"270002701463",4,"U",540381,395032,"","",,"new"
"270002701464",1,"U",537536,396117,"","",,"new"
"270002701464",2,"U",537536,397936,"","",,"new"
"270002701464",3,"U",539089,397936,"","",,"new"
"270002701464",4,"U",539089,396117,"","",,"new"
"270002701465",1,"U",535393,398639,"","",,"new"
"270002701465",2,"U",535393,399891,"","",,"new"
"270002701465",3,"U",536289,399891,"","",,"new"
"270002701465",4,"U",536289,398639,"","",,"new"
"270002701466",1,"U",534464,400025,"","",,"new"
"270002701466",2,"U",534464,401177,"","",,"new"
"270002701466",3,"U",535197,401177,"","",,"new"
"270002701466",4,"U",535197,400025,"","",,"new"
"270002701467",1,"U",536394,401890,"","",,"new"
"270002701467",2,"U",536394,402718,"","",,"new"
"270002701467",3,"U",537222,402718,"","",,"new"
"270002701467",4,"U",537222,401890,"","",,"new"
"270002701468",1,"U",533317,401774,"","",,"new"
"270002701468",2,"U",533317,402651,"","",,"new"
"270002701468",3,"U",534528,402651,"","",,"new"
"270002701468",4,"U",534528,401774,"","",,"new"
"270002701469",1,"U",530834,400782,"","",,"new"
"270002701469",2,"U",530834,401878,"","",,"new"
"270002701469",3,"U",532268,401878,"","",,"new"
"270002701469",4,"U",532268,400782,"","",,"new"
"270002701470",1,"U",536188,384076,"","",,"new"
"270002701470",2,"U",536188,384760,"","",,"new"
"270002701470",3,"U",537454,384760,"","",,"new"
"270002701470",4,"U",537454,384076,"","",,"new"
"270002701508",1,"U",533598,355789,"","",,"new"
"270002701508",2,"U",533598,357976,"","",,"new"
"270002701508",3,"U",535128,357976,"","",,"new"
"270002701508",4,"U",535128,355789,"","",,"new"
"270002701511",1,"U",534988,360976,"","",,"new"
"270002701511",2,"U",535926,360976,"","",,"new"
"270002701511",3,"U",535926,359060,"","",,"new"
"270002701511",4,"U",534988,359060,"","",,"new"
"270002701513",1,"U",502325,330229,"","",,"new"
"270002701513",2,"U",502325,330528,"","",,"new"
"270002701513",3,"U",502717,330528,"","",,"new"
"270002701513",4,"U",502717,330229,"","",,"new"
"270002701514",1,"U",500790,329939,"","",,"new"
"270002701514",2,"U",500790,330339,"","",,"new"
"270002701514",3,"U",501902,330339,"","",,"new"
"270002701514",4,"U",501902,329939,"","",,"new"
"270002701515",1,"U",498197,328257,"","",,"new"
"270002701515",2,"U",498197,328930,"","",,"new"
"270002701515",3,"U",499039,328930,"","",,"new"
"270002701515",4,"U",499039,328257,"","",,"new"
"270002701516",1,"U",497601,325425,"","",,"new"
"270002701516",2,"U",497601,326005,"","",,"new"
"270002701516",3,"U",498187,326005,"","",,"new"
"270002701516",4,"U",498187,325425,"","",,"new"
"270002701522",1,"U",542062,399717,"","",,"new"
"270002701522",2,"U",542062,399967,"","",,"new"
"270002701522",3,"U",542367,399967,"","",,"new"
"270002701522",4,"U",542367,399717,"","",,"new"
"270002701617",1,"U",533337,310763,"","",,"new"
"270002701617",2,"U",533337,311844,"","",,"new"
"270002701617",3,"U",534864,311844,"","",,"new"
"270002701617",4,"U",534864,310763,"","",,"new"
"270002701618",1,"U",531786,311717,"","",,"new"
"270002701618",2,"U",531786,312544,"","",,"new"
"270002701618",3,"U",533246,312544,"","",,"new"
"270002701618",4,"U",533246,311717,"","",,"new"
"270002701619",1,"U",531387,312098,"","",,"new"
"270002701619",2,"U",531387,313689,"","",,"new"
"270002701619",3,"U",532185,313689,"","",,"new"
"270002701619",4,"U",532185,312098,"","",,"new"
"270002701620",1,"U",534897,309228,"","",,"new"
"270002701620",2,"U",534897,309605,"","",,"new"
"270002701620",3,"U",536531,309605,"","",,"new"
"270002701620",4,"U",536531,309228,"","",,"new"
"270002701621",1,"U",529935,311647,"","",,"new"
"270002701621",2,"U",529935,312424,"","",,"new"
"270002701621",3,"U",530879,312424,"","",,"new"
"270002701621",4,"U",530879,311647,"","",,"new"
"270002701622",1,"U",528876,317283,"","",,"new"
"270002701622",2,"U",528876,319459,"","",,"new"
"270002701622",3,"U",529976,319459,"","",,"new"
"270002701622",4,"U",529976,317283,"","",,"new"
"270002701637",1,"U",528750,310200,"","",,"new"
"270002701637",2,"U",529460,311290,"","",,"new"
"270002701637",3,"U",529080,311280,"","",,"new"
"270002701637",4,"U",528410,310200,"","",,"new"
"270002701648",1,"U",520366,335973,"","",,"new"
"270002701648",2,"U",520366,336894,"","",,"new"
"270002701648",3,"U",521295,336894,"","",,"new"
"270002701648",4,"U",521295,335973,"","",,"new"
"270002701649",1,"U",520036,335021,"","",,"new"
"270002701649",2,"U",521764,335021,"","",,"new"
"270002701649",3,"U",521764,336003,"","",,"new"
"270002701649",4,"U",520036,336003,"","",,"new"
"270002701650",1,"U",521803,332708,"","",,"new"
"270002701650",2,"U",523092,332708,"","",,"new"
"270002701650",3,"U",523092,333622,"","",,"new"
"270002701650",4,"U",521803,333622,"","",,"new"
"270002701651",1,"U",522789,330694,"","",,"new"
"270002701651",2,"U",522789,332506,"","",,"new"
"270002701651",3,"U",525070,332506,"","",,"new"
"270002701651",4,"U",525070,330694,"","",,"new"
"270002701652",1,"U",522844,331530,"","",,"new"
"270002701652",2,"U",522844,331174,"","",,"new"
"270002701652",3,"U",522043,331174,"","",,"new"
"270002701652",4,"U",522043,331530,"","",,"new"
"270002701653",1,"U",520133,329522,"","",,"new"
"270002701653",2,"U",520133,330507,"","",,"new"
"270002701653",3,"U",522313,330507,"","",,"new"
"270002701653",4,"U",522313,329522,"","",,"new"
"270002701654",1,"U",518673,329249,"","",,"new"
"270002701654",2,"U",518673,330382,"","",,"new"
"270002701654",3,"U",520126,330382,"","",,"new"
"270002701654",4,"U",520126,329249,"","",,"new"
"270002701655",1,"U",522258,328062,"","",,"new"
"270002701655",2,"U",522258,329288,"","",,"new"
"270002701655",3,"U",524133,329288,"","",,"new"
"270002701655",4,"U",524133,328062,"","",,"new"
"270002701656",1,"U",518728,325523,"","",,"new"
"270002701656",2,"U",518728,326711,"","",,"new"
"270002701656",3,"U",520587,326711,"","",,"new"
"270002701656",4,"U",520587,325523,"","",,"new"
"270002701657",1,"U",521879,323724,"","",,"new"
"270002701657",2,"U",521879,325799,"","",,"new"
"270002701657",3,"U",519499,325799,"","",,"new"
"270002701657",4,"U",519499,323724,"","",,"new"
"270002701661",1,"U",521073,321733,"","",,"new"
"270002701661",2,"U",521073,322303,"","",,"new"
"270002701661",3,"U",522900,322303,"","",,"new"
"270002701661",4,"U",522900,321733,"","",,"new"
"270002701662",1,"U",523142,318898,"","",,"new"
"270002701662",2,"U",523142,320715,"","",,"new"
"270002701662",3,"U",523735,320715,"","",,"new"
"270002701662",4,"U",523735,318898,"","",,"new"
"270002701663",1,"U",526655,321663,"","",,"new"
"270002701663",2,"U",526655,322661,"","",,"new"
"270002701663",3,"U",527754,322661,"","",,"new"
"270002701663",4,"U",527754,321663,"","",,"new"
"270002701664",1,"U",527140,319460,"","",,"new"
"270002701664",2,"U",527790,319460,"","",,"new"
"270002701664",3,"U",528920,322010,"","",,"new"
"270002701664",4,"U",528120,322040,"","",,"new"
"270002701664",5,"U",528100,321760,"","",,"new"
"270002701665",1,"U",528623,321667,"","",,"new"
"270002701665",2,"U",528623,321961,"","",,"new"
"270002701665",3,"U",530071,321961,"","",,"new"
"270002701665",4,"U",530071,321667,"","",,"new"
"270002701696",1,"U",513033,366254,"","",,"new"
"270002701696",2,"U",513033,367282,"","",,"new"
"270002701696",3,"U",514593,367282,"","",,"new"
"270002701696",4,"U",514593,366254,"","",,"new"
"270002701697",1,"U",510933,368979,"","",,"new"
"270002701697",2,"U",510933,370262,"","",,"new"
"270002701697",3,"U",512760,370262,"","",,"new"
"270002701697",4,"U",512760,368979,"","",,"new"
"270002701698",1,"U",506789,367332,"","",,"new"
"270002701698",2,"U",506789,368605,"","",,"new"
"270002701698",3,"U",508060,368605,"","",,"new"
"270002701698",4,"U",508060,367332,"","",,"new"
"270002701699",1,"U",505347,368286,"","",,"new"
"270002701699",2,"U",505347,369808,"","",,"new"
"270002701699",3,"U",507027,369808,"","",,"new"
"270002701699",4,"U",507027,368286,"","",,"new"
"270002701700",1,"U",511645,364099,"","",,"new"
"270002701700",2,"U",511645,364847,"","",,"new"
"270002701700",3,"U",512762,364847,"","",,"new"
"270002701700",4,"U",512762,364099,"","",,"new"
"270002701701",1,"U",510967,359432,"","",,"new"
"270002701701",2,"U",510967,360579,"","",,"new"
"270002701701",3,"U",513192,360579,"","",,"new"
"270002701701",4,"U",513192,359432,"","",,"new"
"270002701702",1,"U",506074,359716,"","",,"new"
"270002701702",2,"U",506074,360851,"","",,"new"
"270002701702",3,"U",507788,360851,"","",,"new"
"270002701702",4,"U",507788,359716,"","",,"new"
"270002701703",1,"U",511318,357968,"","",,"new"
"270002701703",2,"U",511318,359103,"","",,"new"
"270002701703",3,"U",513033,359103,"","",,"new"
"270002701703",4,"U",513033,357968,"","",,"new"
"270002701704",1,"U",511318,357005,"","",,"new"
"270002701704",2,"U",511318,357922,"","",,"new"
"270002701704",3,"U",512763,357922,"","",,"new"
"270002701704",4,"U",512763,357005,"","",,"new"
"270002701705",1,"U",506287,357765,"","",,"new"
"270002701705",2,"U",506287,358683,"","",,"new"
"270002701705",3,"U",507732,358683,"","",,"new"
"270002701705",4,"U",507732,357765,"","",,"new"
"270002701706",1,"U",504167,356204,"","",,"new"
"270002701706",2,"U",504167,357122,"","",,"new"
"270002701706",3,"U",505613,357122,"","",,"new"
"270002701706",4,"U",505613,356204,"","",,"new"
"270002701707",1,"U",505477,362530,"","",,"new"
"270002701707",2,"U",505477,363447,"","",,"new"
"270002701707",3,"U",506923,363447,"","",,"new"
"270002701707",4,"U",506923,362530,"","",,"new"
"270002701708",1,"U",505543,363707,"","",,"new"
"270002701708",2,"U",505543,364882,"","",,"new"
"270002701708",3,"U",506872,364882,"","",,"new"
"270002701708",4,"U",506872,363707,"","",,"new"
"270002701709",1,"U",505031,365774,"","",,"new"
"270002701709",2,"U",505031,366901,"","",,"new"
"270002701709",3,"U",505939,366901,"","",,"new"
"270002701709",4,"U",505939,365774,"","",,"new"
"270002701710",1,"U",505939,360886,"","",,"new"
"270002701710",2,"U",505939,362045,"","",,"new"
"270002701710",3,"U",508144,362045,"","",,"new"
"270002701710",4,"U",508144,360886,"","",,"new"
"270002701711",1,"U",490207,331013,"","",,"new"
"270002701711",2,"U",490207,331256,"","",,"new"
"270002701711",3,"U",490709,331256,"","",,"new"
"270002701711",4,"U",490709,331013,"","",,"new"
"270002701712",1,"U",512835,363658,"","",,"new"
"270002701712",2,"U",512835,364406,"","",,"new"
"270002701712",3,"U",513951,364406,"","",,"new"
"270002701712",4,"U",513951,363658,"","",,"new"
"270002701713",1,"U",496981,328023,"","",,"new"
"270002701713",2,"U",496981,328459,"","",,"new"
"270002701713",3,"U",497498,328459,"","",,"new"
"270002701713",4,"U",497498,328023,"","",,"new"
"270002701714",1,"U",496453,330505,"","",,"new"
"270002701714",2,"U",496453,331228,"","",,"new"
"270002701714",3,"U",497355,331228,"","",,"new"
"270002701714",4,"U",497355,330505,"","",,"new"
"270002701715",1,"U",501623,333579,"","",,"new"
"270002701715",2,"U",501623,334264,"","",,"new"
"270002701715",3,"U",502321,334264,"","",,"new"
"270002701715",4,"U",502321,333579,"","",,"new"
"270002701716",1,"U",498659,333678,"","",,"new"
"270002701716",2,"U",498659,334700,"","",,"new"
"270002701716",3,"U",499905,334700,"","",,"new"
"270002701716",4,"U",499905,333678,"","",,"new"
"270002701717",1,"U",495565,333205,"","",,"new"
"270002701717",2,"U",495565,334227,"","",,"new"
"270002701717",3,"U",496810,334227,"","",,"new"
"270002701717",4,"U",496810,333205,"","",,"new"
"270002701718",1,"U",494833,334428,"","",,"new"
"270002701718",2,"U",494833,335128,"","",,"new"
"270002701718",3,"U",495314,335128,"","",,"new"
"270002701718",4,"U",495314,334428,"","",,"new"
"270002701719",1,"U",496936,337889,"","",,"new"
"270002701719",2,"U",496936,338719,"","",,"new"
"270002701719",3,"U",497796,338719,"","",,"new"
"270002701719",4,"U",497796,337889,"","",,"new"
"270002701720",1,"U",495042,337499,"","",,"new"
"270002701720",2,"U",495042,338237,"","",,"new"
"270002701720",3,"U",495715,338237,"","",,"new"
"270002701720",4,"U",495715,337499,"","",,"new"
"270002701721",1,"U",500422,332189,"","",,"new"
"270002701721",2,"U",500422,332516,"","",,"new"
